8681388151724	34
8683108657905	30
8681385563674	25
8683109044322	24
8683106549479	23
8683109044339	22
8683108517896	21
8683108517902	21
8683106549448	20
8683106549455	20
8683108925912	20
8681367279067	18
8681385563650	18
8681385969957	18
8681385563681	17
8683106258951	17
8683106301367	17
8683108304236	17
8683108657936	17
8683109044346	17
8683109910863	17
4065717513188	16
8681385105904	16
8681385563667	16
8681388151717	16
8683108707570	16
8683109910825	16
8681385969940	15
8683108657929	15
8683108925929	15
8683108925950	15
8681358464359	14
8681381952564	14
8681385969926	14
8683106258968	14
8681388155708	13
8683106806404	13
8683108427508	13
8683108517926	13
8683108707563	13
4065717513195	12
8681380474692	12
8681386787154	12
8683108925936	12
8683109910849	12
8681380474661	11
8681380968535	11
8681381952533	11
8681383676819	11
8681384403865	11
8681388324081	11
8683106301329	11
8683106805711	11
8683107424621	11
8683108675480	11
8683108766515	11
8681380474685	10
8681380586500	10
8681383676796	10
8681383711442	10
8681384403872	10
8681385106086	10
8681389691540	10
8683107424614	10
8683107608472	10
8683107608489	10
8683108493015	10
8683108766492	10
8683108766508	10
4065717792262	9
4065717792293	9
4065717792330	9
8681380156185	9
8681380474678	9
8681380969617	9
8681381952526	9
8681383711374	9
8681383711404	9
8681388151731	9
8683106258982	9
8683106539371	9
8683107200799	9
8683108534367	9
8683108651767	9
8683108651798	9
8683108719658	9
8683108925943	9
4065717081632	8
4065717128733	8
4065717299914	8
4065717513171	8
4065717655147	8
8681358745908	8
8681380369394	8
8681381528394	8
8681385105935	8
8681385563698	8
8681385970083	8
8683106280624	8
8683106296229	8
8683106539340	8
8683106539357	8
8683106635158	8
8683106635189	8
8683106748353	8
8683106841856	8
8683107379938	8
8683107379945	8
8683107591781	8
8683107591798	8
8683107591811	8
8683108304205	8
8683108492971	8
8683108517919	8
8683108531885	8
8683108532042	8
8683108651514	8
8683108675510	8
8683108984391	8
8683109062333	8
8683109062364	8
8683110412462	8
8683110412479	8
8683110412486	8
8683110412509	8
4065717128740	7
4065717299587	7
4065717606910	7
4065717688671	7
4065717792309	7
8681364286662	7
8681365871249	7
8681380369363	7
8681380369370	7
8681383676772	7
8681384096104	7
8681384405203	7
8681385105911	7
8681385106093	7
8681385563452	7
8681385563940	7
8681385969964	7
8681385970076	7
8683106258975	7
8683106296243	7
8683106301336	7
8683106549462	7
8683106568661	7
8683106801676	7
8683106805742	7
8683107424607	7
8683108304199	7
8683108304212	7
8683108611938	7
8683108632087	7
8683108642208	7
8683108642222	7
8683108651491	7
8683108651774	7
8683108911083	7
8683108984421	7
4065717299648	6
4065717322988	6
4065717606927	6
4065717606941	6
4065717655123	6
4065717655130	6
4065717655154	6
4065717688657	6
4065717792279	6
4065717792323	6
4065717804743	6
4065717804750	6
4065717820989	6
8681358745892	6
8681367161065	6
8681380156192	6
8681380266495	6
8681380586531	6
8681380968504	6
8681380969112	6
8681380969587	6
8681380971139	6
8681380972259	6
8681381085101	6
8681381232994	6
8681381952519	6
8681382045067	6
8681382045104	6
8681383676789	6
8681383711428	6
8681383754548	6
8681384095275	6
8681384403889	6
8681385106130	6
8681385112582	6
8681385480964	6
8681385819962	6
8681385969933	6
8681385970090	6
8681386061704	6
8681388324111	6
8681389314241	6
8681389858486	6
8683106280594	6
8683106635134	6
8683106748377	6
8683107045321	6
8683107424645	6
8683108407234	6
8683108427461	6
8683108427478	6
8683108651484	6
8683108651507	6
8683108651781	6
8683108675503	6
8683108759760	6
8683108911045	6
8683109012918	6
8683109062319	6
8683109910832	6
8683109910856	6
8683109910870	6
8683109970980	6
8683109971000	6
4065717000411	5
4065717081649	5
4065717322995	5
4065717419176	5
4065717606934	5
4065717688640	5
4065717820972	5
8681358666784	5
8681358691427	5
8681360796820	5
8681362582919	5
8681366965572	5
8681367462254	5
8681367462292	5
8681367951321	5
8681380141778	5
8681380540076	5
8681380540090	5
8681380863823	5
8681380968498	5
8681380971115	5
8681380972211	5
8681381085095	5
8681381085125	5
8681381528400	5
8681381530106	5
8681382045081	5
8681382437619	5
8681382712679	5
8681383711367	5
8681383754524	5
8681384095282	5
8681384096098	5
